osm_id,osm_type,Type,name_en,name_zh_mbx,City,lon,lat,lat-long-dif,name,wikipedia,wikidata,name_zh
233741339,way,Shopping,Bann Thawai?,半他崴木器市场,Chiang Mai,98.96617922,18.79809747,0.128979,Baan Thai,,,
2117270441,node,Shopping,Big C,Big C超市,Chiang Mai,99.033502,18.7689097,0.096511,Big C ดอนจั่น,,,
3107122236,node,Shopping,Big C,,Chiang Mai,98.9443545,18.9528685,0.273106,Big C Mini,,,
3490774894,node,Shopping,Big C,,Chiang Mai,99.0219696,18.7982929,0.232191,Big C,,,
77088773,way,Shopping,Big C,,Chiang Mai,98.96231056,18.74322174,0.11473,Big C,,,
189469591,way,Shopping,Big C,,Chiang Mai,98.91442203,18.66797036,0.12314,Big C,,,
384456229,way,Shopping,Big C,,Chiang Mai,98.97644305,18.77719453,0.171245,Big C Mini,,,
444091640,way,Shopping,Big C,,Chiang Mai,98.98213628,18.81773023,0.046229,Mini Big C,,,
58002192,way,Shopping,Big C,,Chiang Mai,99.02235275,18.79842306,0.059524,Big C Extra,,,
892755491,node,Shopping,Boots,博姿商场,Chiang Mai,99.0022848,18.7949332,0.023558,Charoensilpa custom boots,,,
87710118,way,Shopping,Central Airport Plaza,机场购物中心,Chiang Mai,98.97539565,18.76884151,0.052981,เซ็นทรัลพลาซ่า เชียงใหม่ แอร์พอร์ต,,,
317626934,way,Shopping,Central Festival,中心百货商场,Chiang Mai,99.01813758,18.80625289,0.080153,,,,
254011801,way,Shopping,Central Festival,中心百货商场,Chiang Mai,99.01816264,18.80713188,0.000904,เซ็นทรัล เฟสติวัล เชียงใหม่,,,
5376193,relation,Shopping,Kad Suan Kaew Shopping Centre,尚泰开奥购物中心,Chiang Mai,98.97535739,18.79566865,0.054268,ห้างสรรพสินค้ากาดสวนแก้ว,,,
249154472,way,Shopping,MAYA Lifestyle Shopping Center,玛雅购物中心,Chiang Mai,98.96731279,18.802294,0.01467,เมย่า,,,
342886913,way,Shopping,Nimmana Haeminda Road,宁曼路,Chiang Mai,98.96655433,18.79777578,0.005277,ถนนนิมมานเหมินทร์,,,
442657700,node,Shopping,Rimping Super Market,邻宾超市（Nim City旗舰店）,Chiang Mai,99.0058788,18.7834341,0.053666,Rimping Supermarket,,,
335541194,way,Shopping,Think Park,思绪公园,Chiang Mai,98.96741734,18.80113532,0.056163,Think Park,,,
1584310003,node,Shopping,Vila Cini,维拉西尼,Chiang Mai,99.03891,18.7786495,0.093978,Vila Cini,,,
89039067,way,Shopping,Warorot Market,瓦洛洛市场,Chiang Mai,99.00054876,18.79027529,0.049987,ตลาดวโรรส,,,
4285825592,node,Shopping,Bát Tràng,巴查陶艺店,Hanoi,105.9126548,20.9753294,9.09716,Bát Tràng,en:Bát Tràng,Q27942322,缽塲村
120409031,way,Shopping,Big C Hanoi,Big C（河内店）,Hanoi,105.7923495,21.00776673,0.152743,Big C commercial center,,,
4489385889,node,Shopping,Night Market,河内夜市,Hanoi,105.8509571,21.0335078,0.084349,Chợ đêm Hàng Đào – Đồng Xuân,,,
339940207,way,Shopping,Parkson Keangnam,江南百盛,Hanoi,105.7840408,21.01764539,0.082779,Keangnam Hanoi Landmark Tower,en:Keangnam Hanoi Landmark Tower,,
399558867,way,Shopping,Times City,时代城市,Hanoi,105.8682481,20.99567691,0.106176,Times City,,,
4533056913,node,Shopping,Trang Tien Plaza,场钱购物中心,Hanoi,105.853297,21.024813,0.044087,Tràng Tiền Plaza,vi:Tràng Tiền Plaza,Q7833421,钱场购物中心
4171931890,node,Shopping,Vincom Mega Mall Royal City,皇家城市地下商场,Hanoi,105.8153722,21.0027427,0.059995,Vincom Mega Mall,,,
1394975639,node,Shopping,Ali Muhiddin Haci Bekir,阿里糖果铺,Istanbul,29.0236835,40.9902467,96.779193,Ali Muhiddin Hacı Bekir,,,
3104180391,node,Shopping,Hafiz Mustafa 1864,哈菲兹·穆斯塔法 1864,Istanbul,28.9756509,41.0146124,0.072398,Hafiz Mustafa 1864,,,
2246604104,node,Shopping,Hafiz Mustafa 1864,哈菲兹·穆斯塔法 1864,Istanbul,28.9732683,41.0160024,0.003773,Hafiz Mustafa 1864,,,
151790453,way,Shopping,Haseki Hamam Carpet & Kilim Sales Store,Haseki地毯店,Istanbul,28.97886983,41.00695333,0.014651,Haseki Hürrem Hamamı,tr:Haseki Hamamı,,
152274167,way,Shopping,Kanyon,峡谷,Istanbul,29.01106529,41.07827431,0.103516,Kanyon,,Q1593303,
329227859,way,Shopping,Sahaflar Bazaar,Sahaflar商场,Istanbul,28.96620986,41.01025168,0.112878,Sahaflar Çarşısı,,,
329227859,way,Shopping,Sahaflar Çarşısı,二手书市场,Istanbul,28.96620986,41.01025168,0,Sahaflar Çarşısı,,,
228374153,way,Shopping,Tezgah Alley,板凳巷,Istanbul,28.95396585,41.01747938,0.019472,Tezgahçılar Sokak,,,
372712350,way,Shopping,Cheju Underground Shopping Street,济州市中央路地下商街,Jeju,126.5247727,33.51313738,105.075149,Underground shopping street,,,
372712350,way,Shopping,Chilsungro Shopping Town,七星路商业街,Jeju,126.5247727,33.51313738,0,Underground shopping street,,,
371656275,way,Shopping,E-Mart,易买得,Jeju,126.5211498,33.5179527,0.008438,이마트 제주점,,,
278023980,way,Shopping,E-Mart,易买得,Jeju,126.5090924,33.24813573,0.281874,이마트 E Mart,,,
356434618,way,Shopping,ETUDE HOUSE,伊蒂之屋,Jeju,126.9370576,37.55693408,4.736763,ETUDE HOUSE,,,
353211436,way,Shopping,Jeju 5-day market,济州五日集市,Jeju,126.5282628,33.51190115,4.453828,(주)제주공설종합시장 (Jejugongseoljonghap Market),,,
1904543636,node,Shopping,Jeju City Hall,济州市厅大学路,Jeju,126.5314231,33.4997134,0.015348,제주시청 (Jeju City Hall),,,
368868542,node,Shopping,Jeju East Traditional Market,东门市场,Jeju,126.5258075,33.5115176,0.01742,동문재래시장 (Dongmunjaerae Market),,,
372302163,way,Shopping,Jeju Folk Five-Day Interval Market,济州民俗五日市场,Jeju,126.5300311,33.50035985,0.015381,제주벤처마루,,,
143197620,way,Shopping,Korea Ginseng,正官庄(莲洞店),Jeju,127.4961657,36.10025346,3.566028,금산수삼센타 (Geumsan Ginseng Centre),,,
3759813171,node,Shopping,Lotte Duty Free Store,乐天免税店,Jeju,126.4867304,33.4907397,3.618949,롯데시티 호텔,,,
250718035,way,Shopping,The Shilla Duty Free,新罗免税店,Jeju,126.4081629,33.24735009,0.321957,신라호텔 (Hotel Shilla),,,
374039423,way,Shopping,The Shilla Duty Free Jeju,新罗免税店（济州店）,Jeju,126.487527,33.48622726,0.318241,신라면세점,,,
181543132,way,Shopping,1 Utama,万达广场,Kuala Lumpur,101.6158466,3.150400871,55.207507,One Utama (new wing),,Q209013,
190885802,way,Shopping,Berjaya Times Square,时代广场,Kuala Lumpur,101.7109091,3.1420741,142.412058,Berjaya Times Square,en:Berjaya Times Square,Q820738,成功时代广场
337183425,way,Shopping,Capsquare,开普广场,Kuala Lumpur,101.699945,3.1539356,0.022826,6Capsquare,,,
23768012,way,Shopping,Central Market,中央市场,Kuala Lumpur,101.6954554,3.145729625,0.012696,Pasar Seni,,Q1041262,中央艺术坊
4395697089,node,Shopping,Chow Kit Market,秋吉市场,Kuala Lumpur,101.6993784,3.1647106,0.022904,,,,
280182952,way,Shopping,Imbi Plaza,燕美广场,Kuala Lumpur,101.7111493,3.14367432,0.032807,Plaza Imbi,,,燕美广场
25385816,way,Shopping,Mid Valley Megamall,谷中城,Kuala Lumpur,101.6773572,3.117281524,0.060185,Mid Valley Megamall,en:Mid Valley Megamall,Q1481063,谷中城
341826385,node,Shopping,Pasar Malam,巴刹马拉姆,Kuala Lumpur,101.5477682,3.0855333,0.161337,Pasar Malam,,,
341826394,node,Shopping,Pasar Malam,巴刹马拉姆,Kuala Lumpur,101.5344498,3.0498702,0.048981,Pasar Malam,,,
341826434,node,Shopping,Pasar Malam,巴刹马拉姆,Kuala Lumpur,101.5621264,3.0744302,0.052237,Pasar Malam,,,
361351323,node,Shopping,Pasar Malam,巴刹马拉姆,Kuala Lumpur,101.5162165,3.0453345,0.075006,Pasar Malam,,,
362381577,node,Shopping,Pasar Malam,巴刹马拉姆,Kuala Lumpur,101.5195607,3.0375715,0.011107,Pasar Malam,,,
405211749,node,Shopping,Pasar Malam,巴刹马拉姆,Kuala Lumpur,101.8265881,2.9699526,0.374646,Pasar Malam,,,
28271276,way,Shopping,Pavilion KL,吉隆坡购物中心,Kuala Lumpur,101.7130236,3.149239378,0.292851,Pavilion Kuala Lumpur,en:Pavilion Kuala Lumpur,,柏威年广场
122455069,way,Shopping,Royal Selangor,皇家雪兰莪锡器,Kuala Lumpur,101.7268871,3.146147719,0.016955,Royal Selangor Golf Club,,,
190885799,way,Shopping,Starhill Gallery,升禧画廊,Kuala Lumpur,101.7138694,3.147581581,0.014452,Starhill,,Q922702,升禧广场
28271256,way,Shopping,Sungei Wang Plaza,金河广场,Kuala Lumpur,101.7111863,3.144969443,0.005295,Plaza Sungei Wang,,Q3503888,金河广场
133076254,way,Shopping,Sunway Pyramid Shopping Center,双威金字塔购物中心,Kuala Lumpur,101.6071105,3.072581492,0.176464,Sunway Pyramid Mall,,,双威金字塔购物中心
23034336,way,Shopping,SURIA KLCC,阳光广场,Kuala Lumpur,101.7118908,3.157811669,0.19001,Suria KLCC,en:Suria KLCC,Q1306924,阳光广场
4481178393,node,Shopping,Avanti,阿凡提百货,Kyoto,135.7602573,34.9835518,218.440758,Avanti Mall Kyoto,,,
205748651,way,Shopping,Daimaru Shinsaibashi,大丸百货(京都店),Kyoto,135.7618581,35.00442138,0.02247,Daimaru,,,
4370742886,node,Shopping,Family Mart,全家,Kyoto,135.6794068,35.0191263,0.097156,family mart,,,
2367201313,node,Shopping,Kyoto Handicraft Center,京都手工艺品中心,Kyoto,135.7802525,35.0175601,0.102412,京都ハンディクラフトセンター (Kyoto Handicraft Center),,,
601838668,node,Shopping,Kyoto station,京都站,Kyoto,135.7608735,34.9859342,0.051005,京都駅ビル東第１駐車場 (Kyoto Station Building East First Parkinglot),,Q801046,
188997958,way,Shopping,Nishijin,西阵织会馆,Kyoto,135.7491173,35.02956285,0.055385,サンヴェール京都西陣 (Sunvale Kyōto Nishijin),,,
4481034191,node,Shopping,Shinkyogoku mall,新京极商店街,Kyoto,135.7678453,35.0039402,0.044351,Shinkyogoku Shopping District,,,
1969966006,node,Shopping,Takashimaya,高岛屋京都店,Kyoto,135.6762952,34.9620238,0.133467,高島屋,,,
344481002,way,Shopping,Takashimaya,,Kyoto,135.7682558,35.00307926,0.133016,髙島屋,,,高島屋
4234169990,node,Shopping,Yojiya,优佳雅化妆品店（总店）,Kyoto,135.7947264,35.0220437,0.045435,Yojiya Cafe,,,
1097744275,node,Shopping,Abercrombie & Fitch,阿伯克比龙与菲奇,London,-0.140056,51.510095,152.422834,Abercrombie & Fitch,,,
692190694,node,Shopping,Algerian Coffee Stores,阿尔及利亚家咖啡店,London,-0.132251,51.512888,0.010598,Algerian Coffee Stores,,,
534622248,node,Shopping,Burberry Factory Shop,巴宝莉工厂店,London,-0.0511535,51.5466718,0.114881,Burberry,,,
931635767,node,Shopping,Camden Market,卡姆登市场,London,-0.1433097,51.5394488,0.099379,Camden Market Hall,,Q1028420,
290081125,way,Shopping,Camper（Old Bond）,看步（邦德街店）,London,-0.1413074333,51.5091884,0.032263,Camper,,,
350349593,way,Shopping,Columbia Road Flower Market,哥伦比亚路鲜花市场,London,-0.06960335,51.52920818,0.091724,Columbia Road Flower Market,en:Columbia Road Flower Market,,
40863717,way,Shopping,Emporio Armani,阿玛尼邦德街分店,London,-0.14442826,51.51271586,0.091317,Emporio Armani,,,
25696035,way,Shopping,Greenwich Market,格林威治市集,London,-0.009096275,51.48155963,0.166488,Greenwich Market,,,
25739565,way,Shopping,Harrods,哈罗德百货,London,-0.1627479808,51.49913686,0.171229,Harrods,en:Harrods,Q332474,
320420935,way,Shopping,Links of London,Links of London 珠宝店,London,-0.09574171429,51.51377737,0.081647,Links of London,,,
2967342479,node,Shopping,Links of London,Links of London 珠宝店,London,-0.0835837,51.5118334,0.014102,Links of London,,,
3310091767,node,Shopping,Links of London,Links of London 珠宝店,London,-0.1265531,51.5316288,0.062765,Links of London,,,
1896158174,node,Shopping,Lulu Guinness,露露·吉尼斯,London,-0.1407862,51.5095851,0.036277,Lulu Guinness,,,
654107285,node,Shopping,Marks & Spencer（Oxford St）,玛莎百货（牛津街店）,London,-0.1543457,51.5140601,0.018034,Marks & Spencer,,,
352896490,node,Shopping,Neal’s Yard Remedies,NYR护肤公司,London,-0.102157,51.5392672,0.077396,Neal's Yard Remedies,,,
610974580,node,Shopping,Primark（Oxford St）,普里马克（牛津街店）,London,-0.1560803,51.5135041,0.079686,Primark,,,
290461911,way,Shopping,Reiss（Vigo Store）,蕊丝（伦敦Vigo大街店）,London,-0.13861645,51.51020415,0.020764,Reiss,,,
2379150442,node,Shopping,Royal Selangor,皇家雪兰莪（伦敦店）,London,0.1187037,52.2061177,0.953234,Royal Selangor,,,
39814415,way,Shopping,Selfridges,塞尔福里奇百货,London,-0.15306516,51.51480702,0.96308,Selfridges,en:Selfridges,Q7448348,
1425277892,node,Shopping,Topshop,拓扑肖普,London,-0.1899287,51.5022559,0.049415,Topshop,,,
423517415,way,Shopping,Barneys New York,巴尼斯纽约精品店,Los Angeles,-118.3583343,34.07269293,135.597969,Barneys New York,en:Barneys New York,,
642708989,node,Shopping,Bloomingdale's,布鲁明黛百货公司,Los Angeles,-118.4925513,34.0135508,0.193359,Bloomingdale's,,,
2406440684,node,Shopping,Central Plaza Chinatown,中央广场唐人街,Los Angeles,-118.2371195,34.0652862,0.307167,Central Plaza of New Chinatown,,,
223357786,way,Shopping,Fashion Island,时尚岛购物中心,Los Angeles,-117.8752518,33.61599932,0.811155,Fashion Island,,Q1397464,
427942808,way,Shopping,Grand Central Market,中央市场,Los Angeles,-118.249359,34.05103468,0.809143,Grand Central Market,,,
349378688,way,Shopping,La Brea Bakery,拉布雷亚面包店,Los Angeles,-117.9203242,33.80875635,0.571313,La Brea Bakery Café,,,
423889766,way,Shopping,Melrose Avenue,梅尔罗斯大街,Los Angeles,-118.3457057,34.08439198,0.701017,Melrose Avenue Elementary School,,,
2285787888,node,Shopping,Saks Fifth Avenue,萨克斯第五大道,Los Angeles,-118.4041372,34.0668518,0.075972,Saks Fifth Avenue,,,
158655901,way,Shopping,South Coast Plaza Shopping Center,南海岸购物中心,Los Angeles,-117.8891472,33.69087,0.890972,South Coast Plaza,,,
400585085,way,Shopping,Sunset Blvd,落日大道,Los Angeles,-118.2674279,34.07874993,0.766161,Sunset Boulevard,,,
1297648535,node,Shopping,B&H Photo-Video,B&H照相摄影,NYC,-73.9961373,40.7531288,50.945669,B&H Photo,en:B&H Photo Video,,
3248774699,node,Shopping,Barneys New York,巴尼斯纽约,NYC,-73.981503,40.7814164,0.042922,Barneys New York,,,
266217086,way,Shopping,Bloomingdale's Home,布鲁明黛百货店,NYC,-73.96712193,40.76220527,0.033592,Bloomingdale's,en:Bloomingdale's,Q283383,
999526131,node,Shopping,century 21,21世纪百货,NYC,-73.9818947,40.7739184,0.026486,Century 21,,,
1695866185,node,Shopping,century 21,21世纪百货,NYC,-74.010777,40.7107077,0.092093,Century 21,,,
2830623176,node,Shopping,century 21,21世纪百货,NYC,-74.0575471,40.9150954,0.251158,Century 21,,,
4479637590,node,Shopping,century 21,21世纪百货,NYC,-73.9812356,40.7787926,0.212614,Century 21,,,
195743336,way,Shopping,Fifth Avenue,第五大道,NYC,-73.97480702,40.76181534,0.023406,5th Avenue,en:Fifth Avenue,Q109858,
4283625389,node,Shopping,Henri Bendel,亨利邦杜,NYC,-73.9749459,40.762113,0.000437,Henri Bendel,,,
999472957,node,Shopping,JC Penny,彭尼百货,NYC,-73.9886947,40.7489397,0.026922,JCPenney,,,
2678783480,node,Shopping,M&M's World,M&M巧克力专卖店,NYC,-73.9844166,40.7600914,0.01543,M&M'S World,,,
265302069,way,Shopping,Macy's,梅西百货,NYC,-73.98900848,40.75080772,0.013876,Macy's,en:Macy's Herald Square,Q6725862,
1427521107,node,Shopping,New York Yankees Clubhouse,纽约洋基队俱乐部,NYC,-73.9833154,40.7498546,0.006646,Yankees,,,
118116797,way,Shopping,Saks Fifth Avenue,Saks百货,NYC,-73.97678801,40.75795207,0.014625,Saks Fifth Avenue,en:Saks Fifth Avenue,Q2723882,
158809984,node,Shopping,Soho NewYork,纽约苏活（Soho）区,NYC,-73.9987505,40.72288,0.057035,SoHo,en:SoHo,,
3248774691,node,Shopping,Swatch,斯沃琪（时代广场店）,NYC,-73.9790946,40.7773452,0.074121,Swatch,,,
265345382,way,Shopping,Tiffany & Co,蒂芙尼,NYC,-73.97377783,40.7625891,0.020073,Tiffany & Co.,en:Tiffany & Co.,Q1066858,
167923911,way,Shopping,Time Warner Center,时代华纳中心,NYC,-73.9826997,40.76820599,0.014539,Time Warner Center,en:Time Warner Center,Q842578,
44630832,way,Shopping,Woodbury Common Premium Outlets,Woodbury名牌折扣大卖场,NYC,-74.12395692,41.31695966,0.690011,Woodbury Common Premium Outlets,,Q1439120,
44630832,way,Shopping,Woodbury Common Premium Outlets,伍德伯里奥特莱斯,NYC,-74.12395692,41.31695966,0,Woodbury Common Premium Outlets,,Q1439120,
2702878605,node,Shopping,Daimaru,大丸百货(心斋桥店),Osaka,135.5009077,34.6738468,170.174755,大丸,,,
3409777236,node,Shopping,Daimaru,,Osaka,135.5007723,34.6725347,0.001448,大丸,,,
3409777237,node,Shopping,Daimaru,,Osaka,135.500895,34.6731306,0.000719,大丸,,,
1740969658,node,Shopping,Daimaru,,Osaka,135.4965394,34.7018841,0.033109,大丸,,,
178942581,way,Shopping,Grand Front Osaka,Grand Front大阪,Osaka,135.4948169,34.70420481,0.004043,グランフロント大阪,,,
1740969655,node,Shopping,Hankyu Department Store,阪急梅田本店,Osaka,135.4977866,34.7011101,0.006064,阪神百貨店 梅田本店 (HANKYU HANSHIN Umeda),,,
3668881125,node,Shopping,Hankyu San Bangai,阪急三番街,Osaka,135.4988474,34.7044196,0.00437,阪急三番街,,,
178942581,way,Shopping,ITO-YA(GRAND FRONT Osaka),伊东屋 (Grand Front大阪店),Osaka,135.4948169,34.70420481,0.004245,グランフロント大阪,,,
253771994,way,Shopping,JR Osaka Station City,梅田时空广场,Osaka,135.4955227,34.70110247,0.003808,JR大阪駅桜橋口,,,
1906846970,node,Shopping,MUJI,无印良品(难波店),Osaka,135.50243,34.6645755,0.043434,無印良品,,,
3060407062,node,Shopping,MUJI,,Osaka,135.3571656,34.7473821,0.228071,無印良品,,,
148650329,way,Shopping,Namba Parks,难波公园,Osaka,135.5018689,34.66154384,0.230542,なんばパークス,ja:なんばパークス,Q6961367,
538718325,node,Shopping,Nipponbashi,日本桥（大阪）,Osaka,135.506168,34.666982,0.009737,日本橋,ja:日本橋駅 (大阪府),,
447587574,node,Shopping,Osaka Takashimaya,大阪高岛屋,Osaka,135.5009951,34.6647789,0.007376,高島屋,,,
4242361712,node,Shopping,Osaka Tsurumi Mitsui Outlet Park,大阪鹤见三井奥特莱斯,Osaka,135.5930746,34.7122643,0.139565,,,,
410957183,way,Shopping,Shinsaibashisuji shopping Arcade,心斋桥筋商店街,Osaka,135.501337,34.67200538,0.131996,心斎橋筋商店街,,,
151816175,way,Shopping,Tempozan Market Place,天保山集市,Osaka,135.4301927,34.65599154,0.087158,Tempozan Market Place,,,
44388847,way,Shopping,Tenjinbashi,天神桥筋商店街,Osaka,135.5114395,34.70383305,0.129088,天神橋筋商店街 (Tenjinbashi-suji Shopping Mall),,,
2681858855,node,Shopping,Whity Umeda,Whity梅田地下商店街,Osaka,135.5330034,34.7461353,0.063866,UMEDA,,,
331047951,way,Shopping,Zipang Rinku Pleasure Town,ZIPANG大阪关西国际机场店,Osaka,135.297086,34.40897774,0.573075,りんくうプレジャータウン シークル,,,
278497602,way,Shopping,Carrousel du Louvre,卢浮宫卡鲁塞勒商廊,Paris,2.33383332,48.86199065,147.416266,Carrousel du Louvre,fr:Carrousel du Louvre,Q2940350,
2531553523,node,Shopping,City Pharma,城市药妆店,Paris,2.3576772,48.8260647,0.05977,City Pharma,,,
2656051565,node,Shopping,Fauchon,馥颂,Paris,2.3257875,48.8704469,0.076272,Fauchon,,,
1649702469,node,Shopping,Fauchon,馥颂,Paris,2.3256361,48.8707781,0.000483,Fauchon,,,
3980764069,node,Shopping,Fragonard,花宫娜,Paris,2.3316519,48.8649625,115.417931,Fragonard,,,
3468001142,node,Shopping,Fragonard,花宫娜,Paris,2.3293122,48.8721447,0.009522,Fragonard,,,
2389317628,node,Shopping,Fragonard,花宫娜,Paris,2.3584631,48.8587371,0.042559,Fragonard,,,
727718898,node,Shopping,Galeries Lafayette,老佛爷百货公司,Paris,2.3228065,48.8426199,0.051774,Galeries Lafayette,,Q218613,
69224062,way,Shopping,Galeries Lafayette,老佛爷百货公司,Paris,2.332140547,48.87379792,0.040512,Galeries Lafayette Haussmann,fr:Galeries Lafayette Haussmann,Q218613,
3584425121,node,Shopping,Louis Vuitton Boutique,路易威登（香榭丽舍店）,Paris,2.3298073,48.8680878,0.008043,Louis Vuitton,en:Louis Vuitton,,
1871182833,node,Shopping,Louis Vuitton Boutique,路易威登（香榭丽舍店）,Paris,2.3328713,48.8540971,0.017055,Louis Vuitton,,,
2039657538,node,Shopping,Louis Vuitton Boutique,路易威登（香榭丽舍店）,Paris,2.3005546,48.8716569,0.049877,Louis Vuitton,,,
793092174,node,Shopping,Banana Walk,Banana Walk,Phuket,98.2948909,7.8930862,136.972907,Banana,,,
4039738604,node,Shopping,Big C Jungceylon,Big C（江西冷店）,Phuket,98.3000395,7.8904337,0.007801,Big C Extra,,,
4039738604,node,Shopping,Boots SIS Big C Extra Phuket 2,Boots（Big C 2店）,Phuket,98.3000395,7.8904337,0,Big C Extra,,,
413538956,way,Shopping,Central Festival Phuket,中央百货普吉购物中心,Phuket,98.36961483,7.8920702,0.071212,Central Festival Phuket East,,,
65641251,way,Shopping,Jungceylon,江西冷购物中心,Phuket,98.29977608,7.890703044,0.071206,Jungceylon,,,
3921137743,node,Shopping,King Power Duty Free Shop,普吉王权免税店,Phuket,98.3636124,7.8738025,0.080737,King Power duty free mall,,,
4292203389,node,Shopping,Phuket Town Night Market,普吉镇夜市,Phuket,98.366326,7.8805332,0.009444,"Sunday market, Night market in Town, Wat Naka market",,,
4292203389,node,Shopping,Phuket Weekend Market,普吉周末市场,Phuket,98.366326,7.8805332,0,"Sunday market, Night market in Town, Wat Naka market",,,
1082365218,node,Shopping,Premium Outlet Phuket,普吉岛奥特莱斯,Phuket,98.3846631,7.9445125,0.082316,Premium Outlet Phuket,,,
301802397,way,Shopping,Robinson Department Store,罗宾逊百货,Phuket,98.39461033,7.877664475,0.076795,Robinson Dept Store,,,
301802397,way,Shopping,Robinson Department Store (Robinson Phuket),罗宾逊百货商场,Phuket,98.39461033,7.877664475,0,Robinson Dept Store,,,
385789120,way,Shopping,Shopping Sale Karon Plaza,步行街卖场,Phuket,98.29434433,7.8450221,0.132908,,,,
321326472,way,Shopping,Tesco Lotus Chiang Thaley,易初莲花/乐购（邦道店）,Phuket,98.3331033,7.83979362,0.043987,,,,
321326472,way,Shopping,Tesco Lotus Phuket,易初莲花/乐购（普吉店）,Phuket,98.3331033,7.83979362,0,,,,
1710679145,node,Shopping,Bookàbar,嘉豪,Rome,12.4901195,41.8991955,119.902386,Bookabar s.r.l.,,,
321995537,way,Shopping,Castel Romano Designer Outlet,卡斯特罗马诺名品奥特莱斯,Rome,12.44245536,41.71624202,6.996537,164,,,
361651629,way,Shopping,Coin,Coin百货,Rome,12.519212,41.9321557,0.29267,Coin,,,
1561730345,node,Shopping,Coin,Coin百货,Rome,12.50198,41.8997533,0.049634,Coin,,,
1391602797,node,Shopping,Coin,Coin百货,Rome,12.5093608,41.8852139,0.02192,Coin,,,
49304929,way,Shopping,Corso Street,科尔索大街,Rome,12.48012157,41.90172253,0.045748,Via del Corso,,,
27144794,way,Shopping,Fabriano,法布里亚诺,Rome,12.58213417,41.93867744,0.138968,Via Fabriano,,,
24191413,way,Shopping,Mercato dei Fiori,花卉市场,Rome,12.45183063,41.91270276,0.156278,Mercato dei Fiori,,,
181418699,way,Shopping,Mercato di Piazza Vittorio,维多利欧市场,Rome,12.56735865,41.88734688,0.140884,Mercato di Piazza delle Iris,,,
204143229,way,Shopping,Officina Profumo-Farmaceutica di Santa Maria Novella,新圣母教堂香料药房（罗马店）,Rome,11.24780645,43.77411215,3.206317,Officina Profumo - Farmaceutica di Santa Maria Novella,it:Officina profumo-farmaceutica di Santa Maria Novella,,
26784878,way,Shopping,Piazza di Spagna,西班牙广场,Rome,12.48222439,41.90559738,3.102933,Piazza di Spagna,,Q15124814,
2768532703,node,Shopping,Upim,Upim商店,Rome,12.4996402,41.8975706,0.025443,,,,
686151464,node,Shopping,Upim,Upim商店,Rome,12.5481305,41.9441072,0.095027,UPIM,,,
3611958279,node,Shopping,Aland,艾兰得,Seoul,126.9843104,37.5620951,118.818192,A랜드,,,
3414261497,node,Shopping,Lotte Department Store,乐天百货（世界大厦店）,Seoul,126.9078085,37.5162642,259.152051,LOTTE Department Store(롯데백화점),,,
3414261497,node,Shopping,Lotte Department Store,乐天百货店（明洞总店）,Seoul,126.9078085,37.5162642,0,LOTTE Department Store(롯데백화점),,,
1805801602,node,Shopping,Lotte World Tower,乐天世界大厦,Seoul,127.1032246,37.5129859,0.198694,제2롯데월드타워 (Lotte World Tower),,Q494895,
78503350,way,Shopping,Namdaemun Market,南大门市场,Seoul,126.9773711,37.55920944,0.172077,남대문시장,,Q494687,
38107818,way,Shopping,Noryangjin Fisheries Wholesale Market,鹭梁津水产市场,Seoul,126.9410811,37.51492589,0.080574,노량진수산시장 (Noryangjin Fish Market),,Q491006,
368867401,node,Shopping,Seoul Folk Flea Market,首尔传统跳蚤市场,Seoul,127.0254997,37.5727923,0.142285,서울풍물시장 (Seoul Pungmul Market),,,
355665708,way,Shopping,Ssamziegil,仁寺洞森吉街,Seoul,126.9849098,37.57424636,0.042044,쌈지길,,,
215472849,way,Shopping,Ambassador Toys,大使玩具,SF,-122.4682452,37.7390694,249.617978,Ambassador Toys,,,
262051839,way,Shopping,Bi-Rite Market,毕爱色丽市场,SF,-122.424586,37.7613427,0.065933,Bi-Rite Market,,,
2296383574,node,Shopping,Bi-Rite Market,毕爱色丽市场,SF,-122.4375765,37.7747852,0.026433,Bi-Rite Market,,,
806226986,node,Shopping,Clarion Music,号角声乐器店,SF,-122.4065637,37.7934249,169.706315,Clarion Music Center,,,
416779714,node,Shopping,Marina Supermarket,永和超市,SF,-122.4416127,37.8000223,0.041646,Marina Supermarket,,,
24307421,way,Shopping,Metreon,娱乐中心,SF,-122.403154,37.78431666,0.054164,Metreon,,Q8014471,
2626604199,node,Shopping,Ranch 99 Supermarket,大华超市,SF,-121.8732583,37.6995868,0.614626,99 Ranch Market,,,
32863589,way,Shopping,Saks Fifth Avenue,萨克斯第五大道,SF,-122.4081974,37.78857933,0.623932,Saks Fifth Avenue,,,
365491272,node,Shopping,Sur la Table,Sur la Table厨具商场,SF,-122.3925942,37.7949634,0.021987,Sur La Table,,,
6382083,way,Shopping,Union St,联合街,SF,-122.2550545,37.76990969,0.162593,Union Street,,,
2340007204,node,Shopping,Urban Outfitters,城市户外用品店,SF,-122.436012,37.8003085,0.211356,Urban Outfitters,,,
2024672672,node,Shopping,Angkor Market,吴哥市场,Siem Reap,103.855185,13.3610979,250.730408,Angkor Market,,,
28409110,way,Shopping,Angkor Night Market,吴哥夜市,Siem Reap,103.8524257,13.35619694,0.00766,,,,
